kode,text
30113,Mengatur ruang muatan kapal
30113,Memperbaiki mesin kapal
30113,Membuat propeler kapal
30113,Memasang kemudi kapal
30113,Membuat jendela kaca kapal
30113,Memperbaiki struktur baja kapal
30113,Memasang sistem komunikasi kapal
30113,Membuat jangkar kapal
30113,Memperbaiki alat penambat kapal
30113,Mengatur sistem pendingin kapal
30113,Memasang perlengkapan sinyal kapal
30113,Membuat bilah kapal
30113,Memperbaiki lambung kapal
30113,Memasang atap kapal
30113,Membuat meja kapal
30113,Memperbaiki alat penyelamat kapal
30113,Mengatur ruang istirahat kru kapal
30113,Memasang sistem hidrolik kapal
30113,Membuat cerobong asap kapal
30113,Memperbaiki sistem perpipaan kapal
30113,Mengatur ruang penyimpanan kapal
30113,Memasang perlengkapan navigasi kapal
30113,Membuat dudukan mesin kapal
30113,Memperbaiki sistem pemadam kebakaran kapal
30113,Mengatur pencahayaan interior kapal
30113,Memasang railing kapal
30120,Merakit kapal pesiar mewah untuk relaksasi.
30120,Membuat perahu karet berkualitas tinggi.
30120,Mendesain kapal layar yang elegan.
30120,Memproduksi berbagai jenis motor boat.
30120,Mengelola perakitan hovercraft rekreasi.
30120,Membuat kendaraan air pribadi yang canggih.
30120,Membangun perahu olahraga kompetitif.
30120,Merancang kapal pesiar modern.
30120,Memperbaiki dan merawat kano.
30120,Membangun kayak yang handal.
30120,Merakit perahu dayung tradisional.
30120,Membuat sampan dengan desain unik.
30120,Bekerja di galangan kapal pesiar.
30120,Memproduksi perahu mewah berkualitas.
30120,Membuat kapal untuk kegiatan rekreasi.
30120,Merakit perahu layar untuk lomba.
30120,Bekerja pada motor boat cepat.
30120,Merancang hovercraft untuk kesenangan.
30120,Membuat jet ski yang bertenaga.
30120,Membangun perahu untuk arung jeram.
30120,Memastikan kualitas kapal pesiar.
30120,Membuat perahu karet yang aman.
30120,Menjual kapal layar bekas.
30120,Membuat motor boat dengan mesin kuat.
30120,Merancang hovercraft yang efisien.
30120,Memproduksi kendaraan air pribadi.
30120,Merakit perahu olahraga ringan.
30120,Membuat kapal pesiar hemat bahan bakar.
30120,Memperbaiki kano dan kayak.
30120,Membangun perahu dayung dengan cepat.
30120,Membuat sampan untuk turis.
30120,Ahli galangan kapal pesiar.
30120,Membuat perahu mewah berkelas.
30120,Merakit kapal untuk memancing.
30120,Membuat kapal layar dengan desain modern.
30120,Bekerja pada motor boat balap.
30120,Menguji hovercraft baru.
30120,Merancang jet ski yang aman.
30120,Membangun perahu untuk adventure.
30120,Melakukan inspeksi kapal pesiar.
30120,Membuat perahu karet yang tahan lama.
30120,Menjual perahu layar baru.
30120,Membuat motor boat ramah lingkungan.
30120,Merancang hovercraft dengan gaya.
30120,Memproduksi kendaraan air pribadi unik.
30120,Merakit perahu olahraga.
30120,Membuat kapal pesiar mewah.
30120,Memperbaiki kano dan kayak.
30120,Membangun perahu dayung tradisional.
30120,Membuat sampan custom.
30200,Merakit lokomotif kereta api listrik.
30200,Memperbaiki gerbong kereta penumpang.
30200,Membuat suku cadang kereta api.
30200,Mendesain gerbong barang.
30200,Memasang rem kereta api.
30200,Melakukan perawatan lokomotif diesel.
30200,Mengelas rangka gerbong kereta.
30200,Menguji sistem sinyal kereta.
30200,Membuat bodi karoseri kereta.
30200,Memasang peralatan kopling kereta.
30200,Memperbaiki kereta tambang.
30200,Membuat tempat duduk kereta api.
30200,Menginspeksi gerbong kereta.
30200,Mengatur lalu lintas kereta api.
30200,Membuat buffer kereta api.
30200,Memperbaiki sokbreker kereta.
30200,Merakit gerbong kereta listrik.
30200,Memasang as dan roda kereta.
30200,Mendesain rambu-rambu kereta.
30200,Melakukan perawatan kereta api.
30200,Memproduksi suku cadang rem kereta.
30200,Mengelas gerbong tangki.
30200,Menguji peralatan kereta api.
30200,Membuat kereta pembongkar.
30200,Memasang penghubung koridor kereta.
30200,Memperbaiki lokomotif uap.
30200,Membuat gardan kereta.
30200,Mendesain kereta api.
30200,Melakukan perawatan gerbong.
30200,Memproduksi kereta.
30200,Mengelas rangka lokomotif.
30200,Menguji rem kereta api.
30200,Membuat gerbong bengkel.
30200,Memasang sinyal kereta api.
30200,Memperbaiki kereta barang.
30200,Membuat bogie kereta.
30200,Mendesain kereta penumpang.
30200,Melakukan perawatan gerbong tangki.
30200,Memproduksi lokomotif.
30200,Mengelas bodi karoseri.
30200,Menguji sistem kereta api.
30200,Membuat gerbong derek.
30200,Memasang rambu-rambu kereta api.
30200,Memperbaiki kereta listrik.
30200,Membuat kereta api.
30200,Mendesain lokomotif.
30200,Melakukan perawatan lokomotif.
30200,Memproduksi gerbong.
30200,Mengelas as dan roda.
30200,Menguji kereta penumpang.
30300,Merakit pesawat terbang penumpang komersial.
30300,Membuat helikopter untuk transportasi umum.
30300,Mendesain drone pengintai jarak jauh.
30300,Memproduksi suku cadang pesawat terbang.
30300,Melakukan inspeksi mesin pesawat jet.
30300,Mengubah pesawat terbang bekas pakai.
30300,Membuat kursi pesawat terbang berkualitas.
30300,Merakit sayap pesawat terbang.
30300,Memproduksi baling-baling pesawat.
30300,Merancang sistem kendali pesawat.
30300,Membuat pesawat latih militer.
30300,Membangun badan pesawat terbang.
30300,Merancang wahana terbang tanpa awak.
30300,Memproduksi tanki bahan bakar pesawat.
30300,Melakukan perawatan pesawat terbang.
30300,Membuat nacelles pesawat.
30300,Merakit roket antarbenua.
30300,Membuat satelit komunikasi.
30300,Mendesain stasiun orbit.
30300,Memproduksi rotor helikopter.
30300,Membuat pesawat layang ringan.
30300,Merakit pesawat terbang pribadi.
30300,Membuat pesawat propeller.
30300,Memproduksi suku cadang jet turbo.
30300,Melakukan uji coba pesawat terbang.
30300,Membuat pesawat ruang angkasa.
30300,Merancang pesawat angkut barang.
30300,Memproduksi roda gigi pendaratan.
30300,Melakukan perbaikan pesawat terbang.
30300,Membuat pesawat terbang olahraga.
30300,Merakit pesawat ulang-alik.
30300,Membuat balon udara panas.
30300,Mendesain simulator penerbangan.
30300,Memproduksi komponen avionik pesawat.
30300,Melakukan inspeksi sebelum terbang.
30300,Membuat pesawat peluncur.
30300,Merakit pesawat untuk angkatan bersenjata.
30300,Membuat mesin pesawat terbang.
30300,Memproduksi pisau rotor helikopter.
30300,Melakukan modifikasi pesawat.
30300,Membuat kapal zeppelin.
30300,Mendesain interior pesawat terbang.
30300,Memproduksi suku cadang pesawat.
30300,Melakukan perakitan pesawat.
30300,Membuat pesawat bermesin jet.
30300,Merakit sistem bahan bakar pesawat.
30300,Membuat pesawat peluncur gantung.
30300,Mendesain sistempropulsi pesawat.
30300,Memproduksi aksesori pesawat terbang.
30400,Merancang tank baja untuk peperangan.
30400,Mengelas badan kendaraan militer.
30400,Memasang meriam pada tank.
30400,Melakukan uji coba kendaraan tempur.
30400,Memperbaiki kerusakan tank di medan perang.
30400,Memproduksi komponen kendaraan lapis baja.
30400,Menguji kinerja mesin tank.
30400,Melakukan perawatan berkala tank.
30400,Mendesain interior kendaraan militer.
30400,Memasang sistem komunikasi tank.
30400,Mengoperasikan tank dalam latihan.
30400,Melatih tentara mengendarai tank.
30400,Membuat prototipe tank baru.
30400,Mengelola produksi tank.
30400,Memesan material untuk tank.
30400,Menjual tank ke pemerintah.
30400,Negosiasi kontrak penjualan tank.
30400,Memastikan kualitas tank.
30400,Mengontrol anggaran produksi tank.
30400,Mengembangkan teknologi tank.
30400,Penelitian dan pengembangan tank.
30400,Merakit rudal untuk tank.
30400,Memasang sistem pertahanan tank.
30400,Mengecat kendaraan lapis baja.
30400,Menguji ketahanan peluru tank.
30400,Memperbaiki sistem elektronik tank.
30400,Melakukan inspeksi tank.
30400,Membangun pabrik pembuatan tank.
30400,Merekrut pekerja tank.
30400,Mengelola inventaris suku cadang tank.
30400,Memastikan keamanan tank.
30400,Mengangkut tank ke lokasi pengiriman.
30400,Memodifikasi tank untuk kebutuhan khusus.
30400,Mendesain kamuflase tank.
30400,Konsultasi tentang spesifikasi tank.
30400,Membuat dokumentasi teknis tank.
30400,Melakukan demonstrasi tank.
30400,Menangani masalah teknis tank.
30400,Mempelajari spesifikasi kendaraan militer.
30400,Bernegosiasi harga komponen tank.
30400,Memasang rantai pada tank.
30400,Menganalisis kinerja tank tempur.
30400,Memprogram sistem komputer tank.
30400,Memastikan kelancaran produksi tank.
30400,Melatih teknisi tank.
30400,Membuat laporan produksi tank.
30400,Memeriksa kualitas las tank.
30400,Mengelola tim produksi tank.
30400,Memperbaiki kerusakan sistem senjata tank.
30911,"Merakit skuter listrik, perawatan rutin."
30911,Memproduksi sepeda motor roda tiga.
30911,"Servis sepeda motor, ganti oli rutin."
30911,Memperbaiki bemo dan kendaraan roda tiga.
30911,Membangun side-cars untuk sepeda motor.
30911,Menginstalasi sistem kelistrikan sepeda motor.
30911,Melakukan pengecatan rangka sepeda motor.
30911,Mengelas komponen rangka sepeda motor.
30911,Merakit mesin sepeda motor baru.
30911,Menguji coba performa sepeda motor.
30911,Menjual suku cadang sepeda motor.
30911,Memasang ban untuk sepeda motor.
30911,Membersihkan karburator sepeda motor.
30911,Menyetel klep sepeda motor.
30911,Memperbaiki sistem pengereman motor.
30911,Mengganti busi sepeda motor.
30911,Memperbaiki sistem pengapian motor.
30911,Membuat kerangka sepeda motor custom.
30911,Memperbaiki kerusakan pada body motor.
30911,Melakukan uji emisi sepeda motor.
30911,Merakit sepeda listrik dan perawatan.
30911,Memperbaiki motor listrik.
30911,Mengisi daya baterai motor listrik.
30911,Memasang aksesoris sepeda motor.
30911,Menjual sepeda motor baru dan bekas.
30911,Merakit moped dan perawatan.
30911,Memperbaiki sistem transmisi motor.
30911,Membuat plat nomor motor.
30911,Menghidupkan mesin motor yang rusak.
30911,Mengukur kompresi mesin motor.
30911,Mengganti rantai dan gir sepeda motor.
30911,Memperbaiki shockbreaker motor.
30911,Menyetel kopling sepeda motor.
30911,Mengganti aki sepeda motor.
30911,Melakukan tune-up sepeda motor.
30911,Memperbaiki lampu sepeda motor.
30911,Mendesain tampilan sepeda motor.
30911,Menjual helm dan perlengkapan berkendara.
30911,Membuat jok sepeda motor.
30911,Memperbaiki speedometer motor.
30911,Mengganti filter udara motor.
30911,Memperbaiki kebocoran oli motor.
30911,Membongkar dan memasang mesin motor.
30911,Mengukur dan mengganti kampas rem.
30911,Merawat dan memperbaiki vespa.
30911,Melakukan spooring roda motor.
30911,Memperbaiki karat pada motor.
30911,Membuat stiker untuk motor.
30911,Membangun motor trail.
30911,Melayani jasa derek motor.
30912,Merakit knalpot motor harian.
30912,Memproduksi suspensi motor roda tiga.
30912,Membangun mesin motor dua tak.
30912,Menginstal inverter motor listrik.
30912,Membuat komponen motor pembakaran.
30912,Memproduksi suku cadang kendaraan roda tiga.
30912,Merancang knalpot racing motor.
30912,Memperbaiki suspensi motor rusak.
30912,Membuat blok silinder motor.
30912,Menguji kinerja inverter motor.
30912,Membuat piston motor.
30912,Merancang sistem suspensi motor.
30912,Memproduksi rangka motor roda tiga.
30912,Mengganti knalpot motor lama.
30912,Membuat karburator motor.
30912,Merakit komponen rem motor.
30912,Membuat velg motor.
30912,Mengganti busi motor.
30912,Membuat komponen transmisi motor.
30912,Memproduksi stang motor.
30912,Merancang tangki bensin motor.
30912,Membuat jok motor.
30912,Mengganti rantai motor.
30912,Memproduksi spakbor motor.
30912,Membuat lampu motor.
30912,Membuat komponen starter motor.
30912,Membuat aki motor.
30912,Memproduksi speedometer motor.
30912,Merakit kabel body motor.
30912,Membuat komponen kelistrikan motor.
30912,Memproduksi filter udara motor.
30912,Membuat komponen kopling motor.
30912,Merancang plat nomor motor.
30912,Membuat komponen chasis motor.
30912,Mendesain bodi motor.
30912,Merakit lampu sein motor.
30912,Membuat tutup tangki motor.
30912,Memproduksi spion motor.
30912,Membuat dudukan plat nomor motor.
30912,Membuat cover mesin motor.
30912,Menguji performa motor sehari-hari.
30912,Membuat standar samping motor.
30912,Merancang knalpot motor custom.
30912,Membuat selang rem motor.
30912,Memproduksi baut dan mur motor.
30912,Membuat komponen pengapian motor.
30912,Merakit komponen CVT motor.
30912,Membuat shockbreaker motor.
30912,Memproduksi ban dalam motor.
31001,Merakit meja dan kursi kayu.
31001,Membuat lemari pakaian berkualitas.
31001,Mendesain furnitur kantor modern.
31001,Memproduksi rak buku minimalis.
31001,Mengukir detail pada furnitur kayu.
31001,Merawat dan memperbaiki furnitur rusak.
31001,Menjual furnitur kayu berkualitas.
31001,Membuat tempat tidur nyaman.
31001,Mengecat furnitur kayu.
31001,Memotong kayu untuk furnitur.
31001,Merancang meja kerja ergonomis.
31001,Menghaluskan permukaan furnitur kayu.
31001,Menggunakan mesin pembuat furnitur.
31001,Membuat kabinet dapur custom.
31001,Memilih bahan baku kayu berkualitas.
31001,Memasang perangkat keras furnitur.
31001,Merakit furnitur knockdown.
31001,Mengamankan furnitur untuk pengiriman.
31001,Bekerja di bengkel furnitur kayu.
31001,Membuat bangku kayu untuk taman.
31001,Membangun penyekat ruangan kayu.
31001,Membuat meja belajar anak-anak.
31001,Mendesain furnitur dengan gaya klasik.
31001,Mengukur ruangan untuk furnitur.
31001,Membuat bingkai tempat tidur kayu.
31001,Merancang kursi kantor yang nyaman.
31001,Memproduksi lemari arsip kayu.
31001,Mempelajari teknik pembuatan furnitur.
31001,Memesan bahan baku kayu.
31001,Memperbaiki engsel pintu lemari.
31001,Mendesain furnitur ramah lingkungan.
31001,Menjahit kain pada kursi.
31001,Mengirim furnitur ke pelanggan.
31001,Mengontrol kualitas produk furnitur.
31001,Membuat meja makan keluarga.
31001,Mendesain meja resepsionis kantor.
31001,Membuat furnitur kayu jati.
31001,Mempercantik furnitur dengan ukiran.
31001,Membuat kursi santai di halaman.
31001,Menawarkan layanan desain furnitur.
31001,Merancang kamar tidur minimalis.
31001,Membuat rak sepatu kayu.
31001,Merapikan area kerja furnitur.
31001,Bernegosiasi harga furnitur.
31001,Mengatur tata letak furnitur.
31001,Membangun meja kerja dengan laci.
31001,Melakukan inspeksi kualitas furnitur.
31001,Membuat sandaran tangan kursi.
31001,Memperbarui desain furnitur.
31001,Merakit meja sudut ruang tamu.
31002,Merancang meja rotan dan kursi bambu
31002,Membuat kerangka tempat tidur bambu kuat
31002,Merakit rak rotan untuk pajangan
31002,Menganyam penyekat ruangan dari bambu
31002,Memoles furnitur rotan siap jual
31002,Mengecat kursi rotan klasik
31002,Memotong bambu untuk kerajinan
31002,Mengukur bahan baku rotan
31002,Menjual furnitur rotan berkualitas
31002,Membuat meja belajar dari bambu
31002,Memproduksi kursi santai rotan
31002,Memperbaiki furnitur rotan rusak
31002,Menganyam kursi rotan unik
31002,Merancang desain meja rotan minimalis
31002,Membuat lemari pakaian dari bambu
31002,Memotong dan membentuk bambu furnitur
31002,Menjual furnitur bambu modern
31002,Merangkai kursi rotan outdoor
31002,Mengerjakan furnitur rotan pesanan khusus
31002,Membuat furniture rotan custom
31002,Membuat meja makan rotan
31002,Menganyam keranjang rotan
31002,Mereparasi kursi bambu tua
31002,Mengamplas permukaan furnitur rotan
31002,Melakukan finishing furnitur bambu
31002,Menjual furnitur rotan dan bambu
31002,Mengirim furnitur rotan ke pelanggan
31002,Membangun kerangka kursi bambu
31002,Membuat meja kopi rotan
31002,Menjahit bantalan kursi rotan
31002,Mengukur furnitur rotan pelanggan
31002,Membuat kursi teras bambu
31002,Menyekat ruangan rotan
31002,Merakit kursi rotan tamu
31002,Mendesain meja rotan
31002,Menganyam kursi dan meja rotan
31002,Mengecat meja bambu baru
31002,Mencari bahan baku rotan berkualitas
31002,Membuat meja rotan sesuai pesanan
31002,Menyediakan furnitur bambu dan rotan
31002,Membersihkan furnitur rotan
31002,Mengeringkan rotan dan bambu
31002,Menganyam kursi goyang rotan
31002,Membuat rak buku dari bambu
31002,Mempercantik furnitur rotan
31002,Merancang furnitur bambu unik
31002,Merakit furnitur rotan untuk hotel
31002,Mengirimkan pesanan furnitur rotan
31002,Menjual furnitur rotan dengan harga bersaing
31002,Merancang meja rotan untuk kafe
31003,Merakit meja plastik untuk dijual
31003,Memproduksi kursi plastik berbagai model
31003,Mengolah bahan plastik jadi rak buku
31003,Merancang desain furnitur plastik terbaru
31003,Mengecat furnitur plastik pesanan klien
31003,Memotong bahan plastik untuk kursi
31003,Mengirimkan furnitur plastik ke pelanggan
31003,Memeriksa kualitas furnitur plastik
31003,Membuat meja plastik untuk taman
31003,Merapikan stok furnitur plastik di gudang
31003,Mendesain kursi plastik ergonomis
31003,Memproduksi rak plastik untuk dapur
31003,Memperbaiki furnitur plastik yang rusak
31003,Mengatur tata letak furnitur plastik toko
31003,Membuat furnitur plastik untuk anak-anak
31003,Memproduksi meja belajar plastik
31003,Mengelola produksi furnitur plastik
31003,Menjual furnitur plastik secara grosir
31003,Membangun furnitur plastik tahan air
31003,Melakukan survei kepuasan pelanggan
31003,Merakit kursi plastik dengan sandaran
31003,Membuat rak plastik untuk kamar mandi
31003,Memproduksi meja kerja plastik
31003,Memperbarui desain furnitur plastik
